,animal_type,breed,color,age_upon_outcome,sex_upon_outcome,year,month,day,hour
22145,1,51.0,3.0,90,1.0,2015,11,20,905
22146,0,2.0,5.0,300,0.0,2016,5,11,1141
22147,0,1160.0,32.0,730,0.0,2015,1,24,1044
22148,0,10.0,21.0,270,1.0,2016,10,18,867
22149,0,17.0,8.0,1825,0.0,2015,8,26,699
22150,0,32.0,58.0,1095,0.0,2013,11,19,718
22151,1,4.0,15.0,60,1.0,2016,10,30,1134
22152,0,318.0,47.0,300,0.0,2013,12,30,1070
22153,1,4.0,3.0,1825,2.0,2017,9,19,553
22154,1,4.0,36.0,30,0.0,2017,9,13,1086
22155,0,17.0,32.0,365,0.0,2015,12,28,1092
22156,1,4.0,16.0,330,0.0,2018,1,21,1050
22157,1,4.0,16.0,60,0.0,2015,11,29,1096
22158,2,170.0,51.0,90,3.0,2016,10,31,1152
22159,0,,21.0,365,1.0,2015,8,9,1039
22160,0,2.0,12.0,365,4.0,2017,10,27,746
22161,0,402.0,58.0,300,1.0,2017,3,11,938
22162,0,5.0,4.0,1095,0.0,2017,12,9,780
22163,1,21.0,12.0,90,0.0,2013,10,6,1064
22164,1,38.0,69.0,7,3.0,2016,9,26,1142
22165,1,4.0,3.0,90,1.0,2013,10,13,795
22166,0,17.0,55.0,365,1.0,2017,7,25,914
22167,1,4.0,3.0,60,0.0,2015,10,11,1024
22168,2,224.0,5.0,210,3.0,2014,8,8,815
22169,0,781.0,5.0,60,1.0,2014,5,10,692
22170,1,4.0,91.0,60,1.0,2015,11,27,1113
22171,1,4.0,3.0,60,0.0,2015,12,7,832
22172,0,10.0,22.0,365,2.0,2014,1,22,895
22173,0,597.0,10.0,365,0.0,2014,1,19,840
22174,0,10.0,2.0,730,0.0,2014,12,22,489
22175,0,,5.0,730,1.0,2018,1,9,1082
22176,0,389.0,104.0,365,0.0,2017,2,19,995
22177,1,51.0,5.0,365,2.0,2016,8,10,725
22178,1,4.0,16.0,28,4.0,2017,6,1,1095
22179,0,93.0,42.0,365,0.0,2014,11,14,888
22180,1,4.0,,21,2.0,2015,9,10,695
22181,0,43.0,10.0,730,1.0,2013,10,29,1052
22182,1,4.0,3.0,21,4.0,2015,5,1,1128
22183,2,29.0,47.0,180,3.0,2013,12,31,933
22184,0,10.0,9.0,240,4.0,2016,12,30,927
22185,0,10.0,22.0,365,1.0,2017,4,12,1098
22186,1,51.0,36.0,30,0.0,2015,6,4,511
22187,1,4.0,12.0,4,3.0,2016,4,23,1149
22188,0,41.0,5.0,3650,0.0,2016,8,15,695
22189,0,108.0,18.0,365,0.0,2015,1,26,1022
22190,0,2.0,6.0,365,1.0,2014,4,20,1064
22191,0,1100.0,10.0,28,2.0,2014,4,30,878
22192,1,4.0,3.0,365,1.0,2016,12,29,887
22193,0,2.0,5.0,270,1.0,2017,5,31,1026
22194,0,1003.0,5.0,365,1.0,2016,9,13,0
22195,0,87.0,12.0,365,4.0,2017,4,9,812
22196,1,4.0,59.0,2190,1.0,2014,8,8,1028
22197,0,351.0,59.0,180,0.0,2014,4,9,976
22198,0,16.0,14.0,2190,1.0,2015,9,26,0
22199,1,4.0,5.0,90,0.0,2013,12,23,811
22200,2,152.0,97.0,730,3.0,2013,11,28,899
22201,0,3.0,6.0,3285,0.0,2016,10,14,996
22202,0,42.0,2.0,1460,4.0,2017,2,8,0
22203,1,4.0,52.0,730,1.0,2014,2,4,933
22204,0,50.0,43.0,120,0.0,2016,5,22,1042
22205,2,7.0,6.0,1095,3.0,2015,3,10,862
22206,0,37.0,14.0,300,1.0,2014,3,14,1076
22207,0,263.0,18.0,60,1.0,2014,12,13,1088
22208,0,251.0,51.0,2190,0.0,2014,6,1,1130
22209,1,4.0,443.0,30,1.0,2015,5,12,1065
22210,2,7.0,6.0,730,3.0,2016,3,17,550
22211,0,60.0,23.0,120,0.0,2014,9,7,1008
22212,1,4.0,91.0,1460,1.0,2014,11,30,811
22213,0,17.0,6.0,60,0.0,2015,10,4,1136
22214,1,21.0,12.0,60,0.0,2016,9,30,663
22215,0,17.0,14.0,365,0.0,2016,2,24,1162
22216,0,2.0,4.0,60,0.0,2017,7,13,1060
22217,1,4.0,5.0,240,0.0,2014,8,30,1009
22218,1,4.0,16.0,365,1.0,2016,11,27,1103
22219,0,66.0,123.0,365,0.0,2017,7,22,1111
22220,1,4.0,30.0,1095,0.0,2013,12,18,797
22221,0,132.0,2.0,2555,0.0,2017,11,20,714
22222,0,2.0,12.0,60,0.0,2016,8,13,900
22223,1,51.0,3.0,60,1.0,2014,7,1,1000
22224,0,10.0,51.0,365,0.0,2017,11,16,784
22225,0,3.0,32.0,1460,4.0,2016,8,18,693
22226,0,10.0,0.0,365,0.0,2016,7,28,0
22227,0,37.0,0.0,60,0.0,2013,12,28,1114
22228,1,4.0,7.0,30,4.0,2017,9,24,717
22229,0,10.0,10.0,1460,4.0,2017,9,14,679
22230,0,2.0,5.0,1095,2.0,2015,5,4,815
22231,0,24.0,5.0,365,4.0,2017,3,3,824
22232,1,4.0,17.0,60,1.0,2017,4,6,1066
22233,1,4.0,15.0,60,1.0,2016,2,12,1124
22234,1,4.0,12.0,60,0.0,2015,11,27,1118
22235,0,59.0,8.0,60,2.0,2016,10,18,679
22236,1,4.0,15.0,60,1.0,2016,11,3,854
22237,0,10.0,42.0,730,2.0,2016,9,30,797
22238,2,33.0,47.0,365,3.0,2014,1,3,482
22239,1,4.0,3.0,120,0.0,2017,11,28,727
22240,1,4.0,3.0,60,1.0,2015,9,26,1060
22241,1,38.0,33.0,60,2.0,2016,8,29,1076
22242,1,4.0,17.0,3285,1.0,2017,1,15,865
22243,1,4.0,15.0,120,1.0,2013,12,27,1178
22244,0,796.0,23.0,60,2.0,2013,10,5,755
22245,0,,29.0,2555,1.0,2013,12,1,1078
22246,0,17.0,123.0,2920,1.0,2014,3,12,1150
22247,0,134.0,0.0,1095,0.0,2015,9,17,1149
22248,0,10.0,0.0,1095,1.0,2014,11,10,714
22249,0,59.0,6.0,2920,0.0,2017,5,14,1015
22250,0,17.0,6.0,730,0.0,2017,5,3,1093
22251,0,10.0,61.0,3650,4.0,2016,1,6,728
22252,1,4.0,3.0,90,0.0,2014,7,14,1089
22253,0,46.0,20.0,2920,0.0,2017,5,7,1043
22254,0,1605.0,5.0,2920,0.0,2016,10,25,674
22255,0,205.0,12.0,2190,2.0,2016,6,18,807
22256,0,13.0,123.0,730,0.0,2014,9,14,1016
22257,0,98.0,6.0,730,0.0,2014,4,4,788
22258,0,77.0,14.0,1460,1.0,2017,10,22,1061
22259,0,149.0,28.0,365,4.0,2017,5,8,797
22260,1,4.0,17.0,21,2.0,2017,5,14,1072
22261,0,166.0,62.0,30,0.0,2015,8,24,1141
22262,0,134.0,89.0,90,1.0,2015,5,26,1033
22263,0,88.0,12.0,90,1.0,2017,6,9,1320
22264,1,21.0,12.0,60,1.0,2015,3,2,1048
22265,0,69.0,32.0,365,1.0,2016,12,5,0
22266,1,4.0,15.0,365,1.0,2016,11,14,884
22267,0,2.0,10.0,60,0.0,2017,7,30,1134
22268,0,99.0,21.0,120,2.0,2017,12,13,863
22269,0,1211.0,28.0,120,0.0,2014,3,30,1152
22270,1,4.0,52.0,21,3.0,2016,9,10,1042
22271,1,4.0,91.0,1460,1.0,2013,11,11,740
22272,0,17.0,24.0,3285,1.0,2016,7,24,955
22273,0,17.0,53.0,7,2.0,2017,7,6,739
22274,1,4.0,12.0,150,4.0,2016,2,22,961
22275,0,16.0,77.0,1825,0.0,2013,11,16,835
22276,0,37.0,0.0,1460,0.0,2016,7,6,0
22277,0,16.0,10.0,300,1.0,2016,8,2,1032
22278,0,10.0,5.0,1460,1.0,2013,10,13,1092
22279,0,17.0,18.0,730,0.0,2016,6,28,694
22280,0,55.0,55.0,60,0.0,2017,6,8,957
22281,1,21.0,91.0,90,1.0,2014,8,30,1061
22282,1,4.0,3.0,730,1.0,2014,7,30,980
22283,1,4.0,52.0,150,1.0,2015,12,10,707
22284,1,4.0,5.0,2920,4.0,2014,12,16,694
22285,0,222.0,21.0,300,0.0,2016,1,16,1004
22286,0,10.0,10.0,730,0.0,2018,1,23,1267
22287,1,4.0,2.0,180,1.0,2016,10,8,1075
22288,0,10.0,46.0,2555,1.0,2015,5,9,980
22289,0,431.0,5.0,60,1.0,2014,2,9,1035
22290,1,1174.0,57.0,1825,0.0,2015,4,1,763
22291,0,5.0,47.0,2190,1.0,2014,10,20,781
22292,0,260.0,10.0,730,1.0,2016,2,25,939
22293,1,4.0,3.0,2555,1.0,2016,7,3,1130
22294,0,1286.0,14.0,730,1.0,2014,5,8,1085
22295,0,163.0,22.0,730,0.0,2013,12,11,1123
22296,1,4.0,12.0,2920,0.0,2015,1,31,786
22297,0,,89.0,1825,1.0,2018,1,14,1124
22298,0,2.0,1.0,730,4.0,2016,7,9,678
22299,1,4.0,15.0,21,2.0,2016,5,23,0
22300,0,448.0,97.0,365,1.0,2015,9,19,1040
22301,0,87.0,12.0,90,2.0,2017,10,19,671
22302,0,749.0,12.0,1460,1.0,2017,4,24,785
22303,0,42.0,41.0,3285,1.0,2016,7,9,639
22304,0,230.0,51.0,1460,4.0,2016,5,28,727
22305,1,51.0,3.0,365,1.0,2016,8,8,540
22306,0,132.0,9.0,30,4.0,2016,4,3,1113
22307,0,5.0,12.0,1460,0.0,2015,5,12,597
22308,0,17.0,14.0,300,0.0,2014,3,17,995
22309,1,4.0,7.0,730,0.0,2014,9,13,1042
22310,0,324.0,24.0,2190,0.0,2016,5,12,853
22311,1,4.0,5.0,60,1.0,2015,6,24,1005
22312,0,65.0,10.0,1095,1.0,2014,2,12,776
22313,0,32.0,47.0,730,4.0,2017,1,26,950
22314,2,29.0,5.0,730,3.0,2016,11,3,632
22315,1,51.0,91.0,90,1.0,2017,8,8,611
22316,1,4.0,3.0,28,4.0,2015,6,18,1048
22317,0,5.0,47.0,730,0.0,2016,4,25,1139
22318,0,359.0,227.0,2555,0.0,2015,3,30,1016
22319,0,10.0,61.0,270,0.0,2015,11,22,816
22320,1,51.0,3.0,21,2.0,2014,11,23,941
22321,0,57.0,123.0,1825,1.0,2017,11,24,1145
22322,1,4.0,48.0,90,1.0,2017,7,1,1044
22323,1,4.0,48.0,21,2.0,2015,8,15,1086
22324,0,216.0,51.0,730,1.0,2016,8,12,1052
22325,0,17.0,24.0,30,4.0,2014,8,19,751
22326,0,17.0,6.0,2555,0.0,2017,5,6,885
22327,1,4.0,17.0,365,1.0,2016,5,22,1097
22328,0,1438.0,18.0,330,0.0,2017,11,1,983
22329,2,7.0,6.0,365,3.0,2014,3,27,712
22330,0,136.0,12.0,1460,1.0,2014,5,11,1054
22331,0,10.0,21.0,365,0.0,2016,5,7,802
22332,1,4.0,3.0,1460,1.0,2017,1,19,587
22333,0,10.0,0.0,1825,1.0,2016,10,5,717
22334,1,4.0,9.0,60,0.0,2017,6,25,1043
22335,1,4.0,3.0,60,1.0,2016,11,12,1145
22336,0,2.0,5.0,365,0.0,2016,12,21,888
22337,1,38.0,33.0,150,1.0,2014,8,2,676
22338,0,10.0,5.0,1095,0.0,2017,2,17,768
22339,0,281.0,10.0,1825,1.0,2014,1,17,907
22340,1,4.0,5.0,30,1.0,2015,7,26,1050
22341,1,51.0,16.0,1460,0.0,2015,6,24,832
22342,0,10.0,0.0,210,2.0,2015,7,2,613
22343,0,862.0,55.0,1460,2.0,2015,5,19,858
22344,1,4.0,96.0,180,1.0,2017,4,15,933
22345,1,4.0,12.0,14,4.0,2017,8,27,1044
22346,0,16.0,41.0,2190,0.0,2013,12,9,1138
22347,1,4.0,5.0,30,4.0,2015,7,6,577
22348,1,4.0,3.0,60,0.0,2014,6,19,1134
22349,0,53.0,6.0,210,0.0,2015,10,8,635
22350,1,4.0,52.0,1095,1.0,2014,6,14,1045
22351,0,69.0,89.0,21,4.0,2014,8,20,846
22352,0,2.0,12.0,60,1.0,2016,11,14,1180
22353,0,373.0,9.0,365,1.0,2016,12,18,1045
22354,1,4.0,30.0,120,0.0,2014,8,14,723
22355,1,4.0,12.0,14,2.0,2014,9,28,946
22356,0,17.0,46.0,120,1.0,2015,1,6,992
22357,0,2.0,42.0,3285,1.0,2016,1,5,794
22358,0,17.0,18.0,1460,1.0,2015,12,27,1035
22359,1,4.0,52.0,60,1.0,2017,9,10,1000
22360,0,53.0,47.0,730,0.0,2017,9,9,863
22361,1,47.0,16.0,60,0.0,2015,10,1,729
22362,1,4.0,16.0,730,4.0,2014,11,5,540
22363,0,2.0,1.0,2555,0.0,2017,6,24,809
22364,1,4.0,7.0,1095,1.0,2016,6,12,1093
22365,0,1033.0,6.0,2555,2.0,2014,4,24,937
22366,1,4.0,22.0,365,2.0,2015,8,2,540
22367,1,4.0,12.0,60,0.0,2017,7,30,1064
22368,2,26.0,5.0,1460,3.0,2015,2,11,488
22369,0,1690.0,29.0,365,1.0,2015,7,8,481
22370,1,4.0,91.0,60,1.0,2014,10,18,1093
22371,0,325.0,8.0,730,4.0,2017,12,31,842
22372,0,942.0,8.0,2190,4.0,2014,5,8,717
22373,1,4.0,52.0,21,2.0,2014,10,25,803
22374,0,19.0,32.0,730,0.0,2014,1,5,1010
22375,1,4.0,30.0,7,4.0,2014,6,6,879
22376,0,17.0,127.0,730,4.0,2014,2,24,673
22377,1,4.0,15.0,60,2.0,2013,10,19,935
22378,2,7.0,6.0,1095,3.0,2016,10,25,558
22379,0,10.0,12.0,365,1.0,2016,1,7,1153
22380,1,4.0,30.0,30,0.0,2017,6,3,1265
22381,0,89.0,138.0,60,0.0,2017,5,26,1113
22382,1,4.0,103.0,7,4.0,2014,7,27,781
22383,1,4.0,15.0,365,1.0,2017,1,16,814
22384,1,4.0,52.0,2555,1.0,2017,5,29,762
22385,1,4.0,52.0,2190,2.0,2014,10,4,540
22386,1,4.0,3.0,90,0.0,2013,10,11,915
22387,0,41.0,5.0,180,1.0,2016,6,12,964
22388,0,317.0,47.0,365,0.0,2017,7,9,1067
22389,1,4.0,5.0,60,0.0,2014,7,1,781
22390,0,17.0,12.0,240,1.0,2014,4,5,805
22391,1,38.0,69.0,21,2.0,2014,5,3,975
22392,0,2.0,112.0,180,0.0,2015,11,1,1151
22393,1,4.0,16.0,60,0.0,2015,10,18,1060
22394,0,3.0,8.0,90,0.0,2016,1,24,754
22395,1,4.0,3.0,60,0.0,2017,7,5,780
22396,1,4.0,48.0,365,1.0,2017,8,19,782
22397,2,7.0,6.0,365,3.0,2015,7,31,645
22398,0,386.0,18.0,240,1.0,2017,1,29,1020
22399,1,4.0,3.0,60,0.0,2017,10,6,1041
22400,0,10.0,10.0,1095,4.0,2018,1,17,569
22401,0,17.0,9.0,30,2.0,2015,5,12,1057
22402,0,60.0,12.0,1825,0.0,2017,4,13,716
22403,0,10.0,5.0,365,4.0,2017,2,13,1051
22404,1,38.0,33.0,28,4.0,2016,12,17,850
22405,1,47.0,3.0,30,0.0,2015,6,4,1052
22406,1,4.0,17.0,21,2.0,2015,9,17,743
22407,0,2.0,12.0,730,0.0,2014,10,26,1105
22408,0,8.0,8.0,730,1.0,2015,3,2,1159
22409,1,4.0,17.0,21,4.0,2014,5,26,901
22410,0,32.0,10.0,365,1.0,2016,5,31,1167
22411,0,1.0,0.0,3650,1.0,2015,8,9,1132
22412,0,17.0,0.0,730,1.0,2017,7,14,1033
22413,0,210.0,21.0,1095,1.0,2014,4,12,1083
22414,1,4.0,7.0,180,0.0,2013,10,29,736
22415,1,4.0,30.0,30,4.0,2014,7,17,475
22416,0,17.0,18.0,30,1.0,2017,10,17,1071
22417,2,29.0,97.0,1460,3.0,2013,12,19,608
22418,1,4.0,12.0,30,4.0,2014,10,17,1164
22419,0,128.0,0.0,2190,1.0,2015,6,10,1014
22420,0,187.0,0.0,60,1.0,2017,10,8,1001
22421,1,4.0,30.0,365,0.0,2016,12,19,540
22422,0,10.0,14.0,180,0.0,2013,11,23,1062
22423,1,4.0,30.0,365,0.0,2014,11,7,813
22424,1,4.0,3.0,60,2.0,2014,6,27,797
22425,1,4.0,12.0,7,3.0,2016,5,20,845
22426,0,5.0,47.0,365,1.0,2016,11,19,1004
22427,0,154.0,0.0,365,1.0,2015,5,27,750
22428,0,42.0,2.0,180,1.0,2017,10,28,820
22429,0,60.0,12.0,1825,1.0,2017,1,28,961
22430,1,44.0,52.0,180,1.0,2016,4,14,1135
22431,0,345.0,248.0,730,0.0,2014,7,16,991
22432,0,2.0,5.0,365,1.0,2015,3,1,1137
22433,0,114.0,12.0,730,0.0,2014,3,24,811
22434,0,300.0,5.0,365,1.0,2016,5,24,1095
22435,0,10.0,5.0,1825,1.0,2016,10,26,0
22436,0,,24.0,240,0.0,2017,9,29,861
22437,0,16.0,8.0,150,1.0,2015,6,26,1169
22438,0,149.0,5.0,365,1.0,2014,8,22,1105
22439,1,4.0,64.0,365,4.0,2015,1,17,540
22440,0,17.0,5.0,1095,4.0,2017,8,19,621
22441,2,29.0,5.0,730,3.0,2017,6,4,597
22442,1,4.0,3.0,60,0.0,2015,1,17,1095
22443,0,263.0,49.0,2190,4.0,2016,3,28,1088
22444,1,4.0,22.0,30,2.0,2016,10,26,896
22445,1,4.0,91.0,60,1.0,2014,7,13,1079
22446,0,3.0,0.0,3285,0.0,2013,10,14,852
22447,1,4.0,12.0,60,0.0,2015,5,5,706
22448,1,4.0,12.0,60,2.0,2014,10,20,829
22449,0,732.0,112.0,730,0.0,2014,4,2,1072
22450,0,93.0,53.0,1095,1.0,2015,11,13,713
22451,0,93.0,4.0,4015,4.0,2014,12,8,691
22452,0,39.0,0.0,2920,0.0,2015,4,16,1124
22453,1,4.0,17.0,60,0.0,2016,7,30,1089
22454,0,366.0,2.0,2555,1.0,2015,2,10,1123
22455,1,51.0,48.0,3650,1.0,2014,6,21,863
22456,0,10.0,43.0,30,4.0,2014,2,10,1037
22457,1,44.0,52.0,60,1.0,2014,12,10,1116
22458,0,3.0,8.0,1460,0.0,2014,10,27,961
22459,0,10.0,9.0,300,1.0,2014,5,23,929
22460,0,90.0,5.0,1825,0.0,2014,4,9,798
22461,1,4.0,12.0,90,0.0,2015,6,19,1023
22462,0,17.0,127.0,730,2.0,2015,9,29,909
22463,1,4.0,12.0,120,0.0,2016,8,26,1161
22464,0,2.0,5.0,60,1.0,2014,8,17,1071
22465,1,4.0,3.0,730,1.0,2017,11,22,878
22466,1,4.0,91.0,90,1.0,2017,3,4,1079
22467,0,10.0,72.0,2190,0.0,2014,5,1,1016
22468,1,4.0,7.0,365,0.0,2016,6,28,1168
22469,0,785.0,9.0,30,2.0,2014,9,26,887
22470,0,5.0,5.0,60,0.0,2017,3,2,1061
22471,1,4.0,12.0,90,1.0,2016,10,14,504
22472,1,4.0,15.0,60,1.0,2016,8,14,1073
22473,0,139.0,0.0,365,4.0,2013,11,11,683
22474,1,4.0,52.0,60,1.0,2016,7,26,540
22475,1,4.0,7.0,60,1.0,2015,6,19,871
22476,1,4.0,12.0,1095,1.0,2016,1,15,710
22477,1,4.0,3.0,30,0.0,2014,8,26,1056
22478,0,10.0,61.0,150,1.0,2015,10,2,1048
22479,0,82.0,9.0,1825,2.0,2016,8,22,985
22480,0,10.0,18.0,730,1.0,2017,9,3,1123
22481,1,4.0,12.0,730,4.0,2016,9,14,727
22482,0,10.0,10.0,30,2.0,2017,11,30,0
22483,1,4.0,52.0,28,2.0,2016,8,17,1103
22484,2,119.0,42.0,150,4.0,2017,9,14,937
22485,1,4.0,7.0,300,2.0,2014,3,26,954
22486,0,3.0,32.0,1095,0.0,2016,6,28,1159
22487,1,38.0,33.0,365,0.0,2015,6,30,858
22488,0,187.0,112.0,730,0.0,2017,12,1,1006
22489,1,4.0,3.0,60,0.0,2016,11,27,897
22490,0,17.0,11.0,1825,1.0,2015,3,19,826
22491,0,17.0,12.0,1825,0.0,2013,10,25,891
22492,1,4.0,48.0,4380,2.0,2016,2,13,1085
22493,1,4.0,5.0,60,1.0,2015,11,5,1049
22494,1,4.0,73.0,150,0.0,2017,9,26,705
22495,0,10.0,24.0,730,1.0,2014,12,5,1034
22496,0,994.0,0.0,60,1.0,2016,2,13,776
22497,2,7.0,6.0,365,3.0,2014,8,16,521
22498,0,17.0,4.0,1825,0.0,2017,11,24,950
22499,1,4.0,17.0,120,4.0,2014,7,11,540
22500,0,77.0,8.0,60,0.0,2014,4,28,620
22501,1,4.0,12.0,7,4.0,2015,10,20,1035
22502,0,252.0,5.0,180,1.0,2014,11,8,864
22503,0,318.0,55.0,150,2.0,2017,6,23,963
22504,0,1196.0,12.0,2190,1.0,2016,1,11,808
22505,1,4.0,12.0,60,0.0,2014,9,15,1062
22506,1,4.0,12.0,30,4.0,2015,10,1,709
22507,1,4.0,3.0,30,4.0,2014,11,7,791
22508,1,4.0,52.0,120,1.0,2013,12,1,1152
22509,0,59.0,14.0,365,0.0,2013,12,4,763
22510,0,10.0,32.0,1095,0.0,2016,9,21,902
22511,0,10.0,5.0,365,4.0,2017,4,22,1149
22512,0,10.0,0.0,2190,0.0,2015,3,15,928
22513,0,10.0,58.0,300,4.0,2016,2,5,914
22514,0,260.0,10.0,210,0.0,2016,4,22,1006
22515,0,271.0,61.0,60,1.0,2014,6,22,1040
22516,1,21.0,73.0,60,1.0,2014,6,15,948
22517,0,10.0,0.0,1825,0.0,2018,1,6,894
22518,0,5.0,10.0,210,1.0,2016,3,13,1189
22519,0,2.0,5.0,60,1.0,2015,4,3,1012
22520,0,2.0,12.0,2555,0.0,2015,11,18,1076
22521,1,4.0,15.0,180,2.0,2014,11,6,540
22522,1,4.0,12.0,60,4.0,2015,12,2,674
22523,0,57.0,5.0,365,1.0,2016,1,22,745
22524,2,7.0,6.0,730,3.0,2016,8,12,566
22525,0,,21.0,730,0.0,2015,2,19,1138
22526,0,10.0,22.0,150,0.0,2015,7,5,1106
22527,0,17.0,0.0,2190,0.0,2015,10,20,988
22528,0,17.0,19.0,5110,0.0,2015,6,3,967
22529,1,4.0,7.0,1095,0.0,2014,3,22,969
22530,0,10.0,21.0,730,4.0,2015,11,18,1072
22531,2,76.0,51.0,14,3.0,2016,5,3,759
22532,0,166.0,62.0,60,1.0,2015,8,28,1121
22533,0,187.0,112.0,3650,0.0,2014,11,2,721
22534,0,39.0,5.0,365,4.0,2016,1,14,1070
22535,0,94.0,0.0,1825,1.0,2014,3,25,911
22536,0,10.0,0.0,1460,0.0,2014,11,18,715
22537,0,132.0,11.0,730,4.0,2014,10,6,1130
22538,1,4.0,5.0,60,0.0,2014,10,2,448
22539,1,4.0,3.0,365,2.0,2014,7,20,540
22540,1,4.0,16.0,14,2.0,2015,5,5,808
22541,1,4.0,12.0,365,3.0,2015,5,6,540
22542,1,4.0,12.0,730,2.0,2014,3,20,480
22543,0,5.0,47.0,3650,1.0,2016,11,13,961
22544,1,21.0,3.0,1460,0.0,2016,4,1,979
22545,0,88.0,18.0,1825,1.0,2016,9,8,732
22546,0,60.0,8.0,30,0.0,2016,2,6,1085
22547,0,198.0,132.0,2920,0.0,2018,1,12,1084
22548,0,100.0,138.0,2920,1.0,2017,10,7,577
22549,1,4.0,22.0,60,0.0,2015,6,23,496
22550,1,4.0,16.0,365,4.0,2015,7,14,540
22551,0,41.0,379.0,2555,4.0,2017,4,12,809
22552,0,251.0,9.0,730,4.0,2014,4,21,685
22553,0,41.0,5.0,730,1.0,2016,4,28,1083
22554,0,204.0,8.0,365,0.0,2013,10,5,751
22555,0,159.0,133.0,5840,1.0,2014,5,13,1025
22556,0,57.0,372.0,365,0.0,2014,5,9,773
22557,1,4.0,91.0,28,2.0,2014,8,29,1084
22558,1,4.0,15.0,21,2.0,2014,9,21,801
22559,2,40.0,5.0,330,3.0,2015,7,12,907
22560,1,4.0,51.0,6,2.0,2016,4,26,721
22561,0,471.0,8.0,1825,1.0,2017,6,11,1136
22562,0,204.0,4.0,120,0.0,2014,8,7,1108
22563,1,4.0,,2555,1.0,2015,6,4,809
22564,0,17.0,89.0,1095,0.0,2015,4,13,903
22565,1,4.0,30.0,730,0.0,2016,4,5,1151
22566,1,4.0,5.0,120,3.0,2014,7,4,540
22567,0,2.0,42.0,365,1.0,2014,12,17,758
22568,1,21.0,22.0,730,1.0,2017,8,19,948
22569,0,15.0,5.0,730,2.0,2014,5,16,1045
22570,1,4.0,16.0,1825,0.0,2013,12,5,960
22571,0,17.0,6.0,730,2.0,2017,9,8,771
22572,0,121.0,24.0,730,0.0,2015,1,2,1123
22573,1,4.0,64.0,210,3.0,2014,3,4,842
22574,1,4.0,15.0,365,1.0,2016,4,18,1135
22575,2,33.0,6.0,28,3.0,2016,12,21,1143
22576,0,304.0,12.0,1095,1.0,2018,1,13,1032
22577,0,293.0,9.0,3285,4.0,2014,8,19,942
22578,0,5.0,8.0,300,0.0,2014,3,19,641
22579,0,128.0,5.0,1460,0.0,2014,7,26,803
22580,0,258.0,55.0,730,2.0,2017,9,16,1018
22581,1,44.0,5.0,1825,0.0,2015,6,29,1118
22582,0,,12.0,1460,1.0,2014,12,13,1053
22583,0,345.0,12.0,1095,0.0,2017,12,27,1046
22584,1,4.0,12.0,30,4.0,2017,8,3,855
22585,0,,153.0,300,1.0,2014,10,22,1153
22586,0,5.0,32.0,60,1.0,2015,8,23,1145
22587,0,2.0,23.0,4015,0.0,2017,1,8,694
22588,1,4.0,91.0,60,2.0,2016,10,22,1085
22589,1,4.0,52.0,60,1.0,2014,11,29,1074
22590,0,10.0,2.0,1460,4.0,2014,9,29,1110
22591,1,4.0,36.0,30,2.0,2014,8,12,932
22592,1,4.0,64.0,730,0.0,2016,7,1,797
22593,0,17.0,8.0,730,0.0,2016,6,2,1038
22594,0,41.0,14.0,730,1.0,2015,8,13,995
22595,0,2.0,18.0,3650,1.0,2015,3,31,608
22596,1,4.0,52.0,60,1.0,2015,4,12,714
22597,0,5.0,4.0,1095,1.0,2015,9,30,975
22598,1,4.0,52.0,5110,1.0,2016,10,6,903
22599,1,4.0,12.0,3650,1.0,2016,4,25,804
22600,0,10.0,42.0,2555,0.0,2015,11,29,1106
22601,1,4.0,12.0,60,0.0,2015,10,16,960
22602,0,149.0,32.0,365,1.0,2017,2,4,666
22603,0,,123.0,1825,1.0,2015,8,28,989
22604,1,21.0,109.0,60,1.0,2017,1,27,1056
22605,1,4.0,12.0,1825,1.0,2017,7,30,809
22606,0,283.0,131.0,330,0.0,2014,11,18,795
22607,1,4.0,3.0,90,0.0,2017,11,28,639
22608,1,4.0,12.0,365,1.0,2016,7,2,1016
22609,0,60.0,51.0,1095,1.0,2014,1,4,1069
22610,0,10.0,5.0,14,2.0,2016,6,17,760
22611,0,155.0,9.0,730,0.0,2013,11,16,921
22612,0,32.0,5.0,365,1.0,2014,3,7,876
22613,1,4.0,3.0,730,0.0,2016,12,7,763
22614,2,152.0,47.0,365,3.0,2015,7,1,1153
22615,1,4.0,5.0,365,1.0,2016,6,28,716
22616,0,10.0,46.0,1095,0.0,2016,4,3,970
22617,1,4.0,52.0,21,2.0,2014,8,12,1107
22618,0,10.0,10.0,730,2.0,2015,8,8,807
22619,0,10.0,10.0,365,1.0,2015,2,17,889
22620,0,17.0,18.0,730,2.0,2015,1,29,799
22621,0,2.0,9.0,21,4.0,2014,7,21,1091
22622,1,4.0,5.0,14,4.0,2014,8,8,1100
22623,2,152.0,47.0,28,3.0,2014,4,3,1136
22624,0,49.0,8.0,730,0.0,2017,9,12,700
22625,0,2.0,12.0,1825,1.0,2013,10,21,1100
22626,0,218.0,1.0,2920,0.0,2016,12,20,0
22627,0,24.0,4.0,60,0.0,2017,12,31,982
22628,0,43.0,0.0,730,0.0,2013,10,11,1058
22629,0,13.0,9.0,1825,4.0,2017,9,4,927
22630,1,4.0,16.0,3650,1.0,2015,4,30,840
22631,0,218.0,1.0,365,1.0,2014,6,1,663
